emotion_label,gender,actors,path
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_calm_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_came_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_cause_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_chain_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_chair_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_chalk_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_deep_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_dime_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_dip_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_ditch_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_dodge_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_dog_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_doll_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_door_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_fail_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_fall_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hurl_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hush_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jail_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jar_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_join_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_judge_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jug_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_juice_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_white_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_wife_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_wire_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_witch_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_yearn_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_yes_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_young_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_youth_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bar_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_base_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bath_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bean_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_beg_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bite_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_boat_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bone_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_death_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lease_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_ripe_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_voice_happy.wav
angry,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_happy/YAF_whip_happy.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_half_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tire_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_ton_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tool_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tough_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_turn_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_vine_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_voice_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_void_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_vote_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_wag_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_walk_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_wash_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_south_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_sub_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_such_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_sure_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_take_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_talk_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tape_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_team_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tell_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_thin_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_third_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_thought_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_thumb_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_time_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tip_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_perch_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_phone_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pick_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pike_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pole_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pool_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_puff_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_rag_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_raid_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_rain_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_raise_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_gaze_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_germ_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_get_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_gin_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_goal_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_good_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_goose_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_gun_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bought_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_dodge_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_knock_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_late_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_laud_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lean_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_learn_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lease_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lid_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_life_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_limb_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_live_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_check_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_cheek_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_chief_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_choice_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_cool_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_dab_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_date_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_dead_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_death_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_deep_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_dime_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_dip_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_ditch_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_rush_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_said_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_sail_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_search_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_seize_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_sell_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_shack_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_shall_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_shawl_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_met_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mill_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mob_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mode_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mood_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_moon_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mop_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mouse_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_nag_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_name_neutral.wav
neutral,female,YAF,/media/helemanc/OS/Users/i2CAT/Desktop/Datasets SER/tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_near_neutral.wav
